time,open,high,low,close,pz,tz,xup,xdn,est,ema12,atr14,close
1789488120,757.25,757.32,757.17,757.24,-60.15200348594465,-83.51273374325544,0,0,-1,757.2620335123111,0.32557179680235404,757.24
1789488240,757.23,757.35,757.1,757.21,-62.247046666573894,-83.66956629396374,0,0,-1,757.2540283565709,0.32017381131647166,757.21
1789488360,757.19,757.23,756.84,756.91,-70.30066961531625,-85.2495104909089,0,0,-1,757.2011009170984,0.325161396222437,756.91
1789488480,756.91,756.92,756.63,756.74,-75.74055169513505,-87.40292105040382,0,0,-1,757.1301623144678,0.3226498679208318,756.74
1789488600,756.74,756.85,756.68,756.81,-78.05818915861525,-88.68939913675796,0,0,-1,757.0809065737805,0.3117463059264919,756.81
1789488720,756.83,756.84,756.69,756.83,-78.58088054491715,-89.4504022359271,0,0,-1,757.0423055624296,0.30019299836031227,756.83
1789488840,756.81,756.84,756.71,756.79,-79.9770452077329,-90.16991346213504,0,0,-1,757.0034893220559,0.2880363556202896,756.79
1789488960,756.78,756.94,756.74,756.93,-76.1442940530353,-89.99230684992095,0,0,-1,756.9921832725088,0.28174804450455787,756.93
1789489080,756.93,757.09,756.86,757.08,-67.87607768263291,-88.75000684850993,0,0,-1,757.0056935382767,0.27805175561137646,757.08
1789489200,757.07,757.26,757.07,757.23,-59.26420111911721,-86.58840717587162,0,0,-1,757.0402022246957,0.2717623444962739,757.23
1789489320,757.23,757.68,757.23,757.58,-47.18029369648009,-82.41610607329875,0,0,-1,757.123248036281,0.28449360560367803,757.58
1789489440,757.57,757.73,757.56,757.63,-37.169004056144054,-78.14246310397317,0,0,-1,757.2012098768531,0.27631549091770624,757.63
1789489560,757.63,757.8,757.619,757.74,-28.799829965184156,-74.06726898860276,0,0,0,757.2841006650295,0.26950724156643624,757.74
1789489680,757.74,757.87,757.48,757.59,-27.180371007612077,-71.72887389396895,0,0,0,757.3311621011788,0.2781138671688327,757.59
1789489800,757.56,757.56,757.31,757.55,-26.826627229317346,-70.3411526439528,0,0,0,757.3648294702283,0.27824859094249366,757.55
1789489920,757.54,757.82,757.54,757.7,-23.469982353349522,-68.54569032526437,0,0,0,757.4163941671162,0.27837369158946457,757.7
1789490040,757.7,757.769,757.52,757.6,-23.652305153054158,-67.42881656456576,0,0,0,757.4446412183291,0.2762755707616474,757.6
1789490160,757.59,757.73,757.565,757.67,-22.50698510540476,-66.23736830330911,0,0,0,757.4793118001246,0.2683273157072414,757.67
1789490280,757.67,757.69,757.45,757.55,-28.52540011937684,-65.87491744170816,0,0,0,757.4901869077977,0.26630393601386765,757.55
1789490400,757.55,757.65,757.47,757.65,-28.857598476630276,-65.20613019158057,0,0,0,757.5147735373673,0.26013936915573066,757.65
1789490520,757.64,757.67,757.54,757.6,-31.19755369618079,-64.83551348484183,0,0,0,757.5278853008492,0.250843699930321,757.6
1789490640,757.6,757.74,757.52,757.63,-30.148702906544656,-64.32179467456557,0,0,0,757.5435952545647,0.24864057850672863,757.63
1789490760,757.63,757.7,757.54,757.57,-33.033032556247996,-64.17767135711586,0,0,0,757.5476575230932,0.24230910861339675,757.57
1789490880,757.55,757.57,757.32,757.45,-37.87154861073375,-64.78571145445257,0,0,0,757.5326332887712,0.24285845799815411,757.45
1789491000,757.45,757.58,757.42,757.51,-39.421232122680486,-65.22645722022757,0,0,0,757.5291512443448,0.23693999671257754,757.51
1789491120,757.51,757.955,757.5,757.93,-29.921655317308105,-63.277973742863665,0,0,0,757.5908202836764,0.2525157112331106,757.93
1789491240,757.94,758.06,757.93,757.98,-24.374745089520573,-61.131095204457274,0,0,0,757.6506940861877,0.24376458900217382,757.98
1789491360,757.96,757.98,757.65,757.68,-29.347279690677734,-60.99465667331246,0,0,0,757.6552026883127,0.2499242612163072,757.68
1789491480,757.67,757.73,757.56,757.73,-32.562208718636434,-61.10142555958503,0,0,0,757.6667099670339,0.24421538541514762,757.73
1789491600,757.73,757.84,757.67,757.83,-33.26858676467741,-60.716559679274866,0,0,0,757.6918315105671,0.238914286456928,757.83
1789491720,757.84,757.84,757.26,757.34,-47.56589790483285,-63.42845371364962,0,0,0,757.6377035858645,0.2632775517100075,757.34
1789491840,757.34,757.39,757.1,757.12,-60.29942342862495,-67.64119925863525,0,0,0,757.558056880347,0.26518629801643295,757.12
1789491960,757.1,757.44,757.05,757.34,-63.11330699042597,-70.2222013098589,0,0,0,757.5245096679859,0.27410156244383777,757.34
1789492080,757.35,757.37,757.21,757.23,-67.97875110003383,-72.6717027841083,0,0,0,757.4792004882958,0.2659514508407042,757.23
1789492200,757.23,757.53,757.22,757.42,-66.76090985718726,-73.62303472642022,0,0,0,757.4700927208656,0.26909777578065003,757.42
1789492320,757.43,757.43,757.22,757.27,-69.30356071030725,-74.97414007398008,0,0,0,757.4393092253479,0.2648765060820267,757.27
1789492440,757.29,757.31,757.01,757.06,-75.86947103991656,-77.41815639626137,0,0,0,757.3809539599097,0.2673853270761644,757.06
1789492560,757.02,757.08,756.89,756.989,-79.78121115431031,-80.01163287166317,0,0,0,757.3206533506929,0.26185780371358514,756.989
1789492680,756.91,757.01,756.86,757.01,-80.47546060453897,-82.09721276617348,0,0,0,757.2728605275094,0.25386796059118455,757.01
1789492800,756.99,757.06,756.92,756.95,-82.90916261758188,-83.97620655689188,0,0,0,757.2231896771233,0.2457345348346704,756.95
1789492920,756.92,756.93,756.72,756.79,-86.14010962105182,-86.21663168770179,0,0,0,757.156545111412,0.2446106394893381,756.79
1789493040,756.78,756.8,756.61,756.76,-86.51683491931847,-88.21803396736645,0,0,0,757.0955381711948,0.24070987952580972,756.76
1789493160,756.74,756.91,756.73,756.83,-84.87012976018713,-89.47036152470787,0,0,0,757.0546861448571,0.2363734595596769,756.83
1789493280,756.82,756.88,756.67,756.88,-79.60111198247765,-89.69312653450571,0,0,0,757.0278113533407,0.23448964101970257,756.88
1789493400,756.87,757.07,756.82,757.04,-72.36290295237585,-88.50212489338534,0,0,0,757.0296865297498,0.23559752380400953,757.04
1789493520,757.06,757.2,757.05,757.13,-65.8170048004887,-86.62681467561914,0,0,0,757.0451193713268,0.23019770067515757,757.13
1789493640,757.12,757.17,756.95,757.105,-61.61184504657951,-85.05252281943503,0,0,0,757.0543317757381,0.22946929348406872,757.105
1789493760,757.105,757.12,756.93,757.12,-57.508153857927475,-83.68870298276974,0,0,0,757.0644345794707,0.2266500582352106,757.12
1789493880,757.11,757.11,756.98,757.11,-53.81404222271401,-82.65758555110592,0,0,0,757.0714446441675,0.22046076836126602,757.11
1789494000,757.04,757.24,757.04,757.1,-51.37758904389955,-81.99050900551934,0,0,0,757.0758377758341,0.21899928490689313,757.1
1789494120,757.1,757.1,756.9,757.1,-49.58583155448062,-81.55698984292106,0,0,0,757.0795550410904,0.21764219312783256,757.1
1789494240,757.125,757.2,757.11,757.2,-43.645895404989766,-79.89261572779098,0,0,0,757.0980850347688,0.20923917933298902,757.2
1789494360,757.2,757.26,757.04,757.07,-44.60352353243156,-79.17966212899587,0,0,0,757.093764260189,0.2100078093806346,757.07
1789494480,757.07,757.09,756.91,756.97,-50.24395569062785,-79.60684034934721,0,0,0,757.0747236047753,0.20786439442487953,756.97
1789494600,756.95,757.12,756.95,757.1,-48.632876029785585,-79.17461026909835,0,0,0,757.0786122809637,0.20515979482309948,757.1
1789494720,757.07,757.225,757.06,757.225,-40.974657022337944,-77.31557766086364,0,0,0,757.1011334685078,0.2022912380500265,757.225
1789494840,757.22,757.28,757.09,757.26,-32.0167070524667,-74.69004664553167,0,0,0,757.1255744733527,0.2014132924750204,757.26
1789494960,757.27,757.4,757.26,757.36,-24.92392269441253,-71.73494293300668,0,0,0,757.1616399389908,0.19702662872680368,757.36
1789495080,757.35,757.36,757.25,757.29,-22.310710976943767,-69.68457787789461,0,0,0,757.1813876406845,0.1908104409606044,757.29
1789495200,757.3,757.41,757.14,757.36,-18.0068867830026,-67.04855211932495,0,0,0,757.2088664651947,0.19646683803484563,757.36
1789495320,757.37,757.51,757.33,757.51,-13.50516508725195,-63.50446539978288,0,0,0,757.2551947013186,0.19529063531806737,757.51
1789495440,757.48,757.5,757.41,757.47,-11.43998492654894,-60.423926062994084,0,0,0,757.2882416703466,0.18848416136677848,757.47
1789495560,757.46,757.62,757.46,757.58,-9.968483186954485,-56.76888985382978,0,0,0,757.3331275672164,0.18644957841200632,757.58
1789495680,757.58,757.7,757.52,757.7,-7.476362390215863,-51.83056245429307,0,0,0,757.3895694799523,0.1859888942397247,757.7
1789495800,757.69,757.8,757.56,757.745,-9.438904445719531,-46.70905084485809,0,0,0,757.4442510984212,0.1898468303654593,757.745
1789495920,757.74,757.94,757.74,757.85,-12.987395117507342,-41.54679557656168,0,0,0,757.5066740063564,0.19057205676792974,757.85
1789496040,757.87,757.89,757.65,757.66,-21.58670018428549,-38.91704166871741,0,0,0,757.5302626207631,0.1941026241416497,757.66
1789496160,757.67,757.67,757.48,757.55,-29.940025138215347,-38.32636504648609,0,0,0,757.5332991406457,0.19380957956009906,757.55
1789496280,757.55,757.59,757.5,757.57,-35.499890648531284,-37.858824017553395,0,0,0,757.5389454267003,0.18639460959152282,757.57
1789496400,757.57,757.65,757.535,757.57,-39.669789781268236,-36.242267789029434,0,1,0,757.5437230533618,0.1812949946207004,757.57
1789496520,757.56,757.58,757.42,757.42,-45.752342335952164,-36.09353018790057,0,0,0,757.52468873746,0.17977392357637048,757.42
1789496640,757.43,757.54,757.42,757.54,-46.74144121798473,-35.03932613571651,0,0,0,757.5270443163123,0.17550435760663005,757.54
1789496760,757.53,757.53,757.38,757.4,-51.4929741173726,-35.354280317969675,0,0,0,757.5074990368796,0.17439690349186848,757.4
1789496880,757.43,757.69,757.43,757.66,-46.47625287630338,-33.232374576905,0,0,0,757.5309607235135,0.1826542675281691,757.66
1789497000,757.64,757.65,757.28,757.33,-52.94809874813677,-34.277075638265835,0,0,0,757.5000436891269,0.1967503912761567,757.33
1789497120,757.35,757.37,757.13,757.21,-61.64289224291928,-37.425496847489796,0,0,0,757.4554215831074,0.19983964904214616,757.21
1789497240,757.19,757.31,757.14,757.29,-66.18303902567928,-39.70389742215866,0,0,0,757.4299721087832,0.1977082455391328,757.29
1789497360,757.27,757.29,757.16,757.24,-72.1928348248149,-41.99986615859777,0,0,0,757.4007456305088,0.19287194228633725,757.24
1789497480,757.24,757.315,757.23,757.26,-75.96395252717328,-43.6860400180799,0,0,0,757.3790924565844,0.18516680355160148,757.26
1789497600,757.27,757.62,757.14,757.46,-71.42999933400039,-42.70620002267354,0,0,0,757.3915397709561,0.20622631758363125,757.46
1789497720,757.47,757.52,757.225,757.23,-76.35027727827773,-43.7117341285844,0,0,0,757.3666874985013,0.21256729489908324,757.23
1789497840,757.21,757.27,757.06,757.12,-81.03543523143452,-45.987056888501996,0,0,0,757.328735575655,0.21238391669200848,757.12
1789497960,757.11,757.17,756.93,756.931,-85.75875464139607,-49.85959859110913,0,0,0,757.2675454870927,0.21435649407115137,756.931
1789498080,756.92,756.95,756.74,756.85,-86.10728216800103,-54.04189339532357,0,0,0,757.2033077198477,0.21404531592321457,756.85
1789498200,756.845,757.09,756.84,757,-81.96571832545185,-56.11852200209719,0,0,0,757.1720296091019,0.21661350764298495,757
1789498320,757,757.15,756.99,757.05,-77.3918922810401,-57.44908457187119,0,0,0,757.1532558230862,0.21256968566848375,757.05
1789498440,757.1,757.18,757.05,757.12,-71.42184466653144,-57.785335684252246,0,0,0,757.1481395426114,0.20667185097787746,757.12
1789498560,757.1,757.32,757.1,757.26,-61.71375192095203,-56.376843364805566,0,0,0,757.1653488437481,0.20762386162231675,757.26
1789498680,757.25,757.49,757.25,757.49,-50.07478762492523,-52.179627228195315,1,0,0,757.2152951754791,0.20993644293500904,757.49
1789498800,757.48,757.62,757.36,757.4,-43.89188234898398,-49.55032909803455,0,0,0,757.2437113023285,0.21351241129679346,757.4
1789498920,757.39,757.41,757.28,757.38,-39.82055182448929,-48.03644784650555,0,0,0,757.264678794278,0.20754723906130787,757.38
1789499040,757.38,757.46,757.31,757.33,-38.375969956890856,-47.641737315779004,0,0,0,757.2747282105429,0.20343672198550666,757.33
1789499160,757.31,757.37,757.22,757.35,-37.02500156696703,-47.38641214746325,0,0,0,757.286308485844,0.1996198132722546,757.35
1789499280,757.35,757.4,757.28,757.34,-36.48125497808465,-47.323664596485386,0,0,0,757.2945687187911,0.19393268375280814,757.34
1789499400,757.33,757.369,757.24,757.24,-39.13100466962803,-48.511183363093195,0,0,0,757.2861735312848,0.18929463491332324,757.24
1789499520,757.21,757.26,757.08,757.1,-46.98461713858434,-51.52322702766212,0,0,0,757.2575314495487,0.18863073241951087,757.1
1789499640,757.1,757.22,757.09,757.13,-51.633831636100204,-54.20439268285632,0,0,0,757.2379112265412,0.18444282296097406,757.13
1789499760,757.1,757.2,757.08,757.17,-52.98058919837319,-55.856054162299,0,0,0,757.2274633455348,0.17983976417804765,757.17
1789499880,757.17,757.28,757.13,757.21,-51.81484350982523,-56.57564811387063,0,0,0,757.224776676991,0.1777083524510426,757.21
1789500000,757.19,757.22,757.09,757.14,-54.31381137047006,-57.83037757869902,0,0,0,757.2117341113001,0.17430061299025354,757.14
1789500120,757.14,757.21,757.12,757.18,-54.00435236769151,-58.50410398685199,0,0,0,757.2068519403308,0.16827914063380914,757.18
1789500240,757.16,757.2,756.94,756.97,-60.79871882122278,-61.686338715683,0,0,0,757.1704131802799,0.1748306305885364,756.97
1789500360,756.95,757.13,756.95,757.1,-59.645892565891224,-63.31298966789861,0,0,0,757.1595803833137,0.17519987126078024,757.1
1789500480,757.11,757.11,756.98,756.98,-64.53366184866091,-65.89849077356665,0,0,0,757.1319526320347,0.17197130902786703,756.98
1789500600,756.97,757.03,756.92,756.95,-70.86178484803375,-68.9271959833493,0,1,0,757.1039599194139,0.1675447869544489,756.95
1789500720,756.95,757.07,756.93,756.995,-76.21776720745284,-71.21873349298119,0,0,0,757.0871968548887,0.16557730217199543,756.995
1789500840,756.96,756.97,756.83,756.85,-81.70762920305837,-74.72226308227656,0,0,0,757.0507050310597,0.1655360663025646,756.85
1789500960,756.86,756.91,756.72,756.8,-83.74324042081447,-78.40480064758945,0,0,0,757.0121350262813,0.1672834901380915,756.8
1789501080,756.8,756.83,756.57,756.67,-85.06203349021632,-82.32122172418993,0,0,0,756.9594988683918,0.17390609798537002,756.67
1789501200,756.65,756.77,756.56,756.68,-85.155666301787,-85.48081254999684,1,0,0,756.9164990424854,0.17648423384356046,756.68
1789501320,756.69,756.74,756.51,756.665,-83.41569630568334,-87.59650612474712,0,0,0,756.877806882103,0.18030678856902171,756.665
1789501440,756.68,756.79,756.62,756.66,-80.9686265744291,-89.21191213013111,0,0,0,756.8442981310102,0.17957058938551723,756.66
1789501560,756.655,756.96,756.65,756.85,-71.85006543643905,-88.21075890949986,0,0,0,756.845175341624,0.1888869758579845,756.85
1789501680,756.83,757,756.8,756.97,-62.58417829081156,-85.09792190123639,0,0,0,756.8643791352202,0.18968076329670316,756.97
1789501800,756.96,757.04,756.67,756.715,-64.60435743054238,-85.2714514025559,0,0,0,756.8413977298018,0.2025607087755104,756.715
1789501920,756.72,756.745,756.54,756.68,-67.32198104022052,-86.58921046080631,0,0,0,756.8165673098323,0.20273494386297689,756.68
1789502040,756.69,757.05,756.67,756.96,-57.97200526068356,-84.46478569894869,0,0,0,756.8386338775504,0.21539673358704964,756.96
1789502160,756.96,757.04,756.91,756.96,-50.95952342603084,-81.84511877570365,0,0,0,756.8573055886965,0.20929696690226005,756.96
1789502280,756.97,757.46,756.86,757.42,-38.97753730636666,-74.40251941730354,0,0,0,756.9438739596662,0.2372043264092431,757.42
1789565400,759.5,759.66,759.24,759.36,-31.41235097476143,-62.295751703438505,0,0,0,757.3155856581791,0.38026116023715495,759.36
1789565520,759.32,759.52,759.19,759.42,-25.254381218918386,-50.58556483056995,0,0,0,757.6393417107669,0.3766710773630672,759.42
1789565640,759.43,759.52,759.14,759.31,-21.596098311154982,-41.379741266912745,0,0,0,757.8963660629565,0.3769088575514192,759.31
1789565760,759.33,759.33,759.1,759.13,-20.423613345253607,-35.16680383930463,0,0,0,758.0861558994247,0.3664153677263191,759.13
1789565880,759.11,759.11,758.75,758.8,-22.424832848184217,-32.371741981463735,0,0,0,758.195978068744,0.36738569860301024,758.8
1789566000,758.82,759.12,758.73,758.82,-25.82750701778709,-30.686788199618388,0,0,0,758.2919814427834,0.3690010058456514,758.82
1789566120,758.83,758.9,758.74,758.81,-28.496156071516786,-29.515692756286388,0,0,0,758.3716766054321,0.35407236257095975,758.81
1789566240,758.79,759.74,758.75,759.42,-24.882307785424636,-25.731183406413102,0,0,0,758.5329571276733,0.3994957652444633,759.42
1789566360,759.39,759.89,759.33,759.89,-18.661730839068476,-20.496525501209263,0,0,0,758.7417329541851,0.41096035344128345,759.89
1789566480,759.89,759.91,759.58,759.885,-14.317177062269598,-15.771773441373426,0,0,0,758.9176201920028,0.40517747105261515,759.885
1789566600,759.89,760.25,759.86,760.24,-10.854566045054286,-11.961956519518896,0,0,0,759.121063239387,0.4040933659774274,760.24
1789566720,760.25,760.43,760.04,760.41,-8.363575221972761,-9.015842869135447,0,0,1,759.3193612025582,0.4030866969790387,760.41
1789566840,760.41,760.41,760.09,760.22,-8.628543196833794,-7.075462909914583,0,1,1,759.4579210175492,0.39715193290910283,760.22
1789566960,760.2,760.265,760.075,760.19,-9.182431138740103,-5.777516683164652,0,0,1,759.5705485533109,0.3823553662727341,760.19
1789567080,760.19,760.26,759.98,760.2,-9.48488777262344,-4.7579116499827645,0,0,1,759.667387237417,0.37504426868182256,760.2
1789567200,760.24,760.41,759.99,760.05,-15.77417354154873,-4.563766823500401,0,0,1,759.7262507393528,0.37825539234740374,760.05
1789567320,760.07,760.08,759.71,759.74,-22.023432212716557,-5.596866221402263,0,0,1,759.7283660102216,0.3776657214654467,759.74
1789567440,759.77,759.78,759.5,759.51,-27.92182947868617,-7.610486069665079,0,0,1,759.6947712394183,0.37068959850362715,759.51
1789567560,759.53,759.63,759.34,759.62,-31.51083120435915,-9.123209836525085,0,0,1,759.6832679718154,0.3649260557533655,759.62
1789567680,759.64,759.83,759.54,759.66,-33.66831446202204,-10.154115546093182,0,0,1,759.6796882838438,0.35957419462813067,759.66
1789567800,759.69,759.761,759.51,759.64,-40.615941728869416,-11.39582346536329,0,0,1,759.6735823940217,0.3518188950118339,759.64
1789567920,759.621,759.63,759.11,759.325,-49.161956296651525,-13.994778160766316,0,0,1,759.6199543334029,0.36454611679670096,759.325
1789568040,759.32,759.71,759.29,759.68,-49.3387412759003,-14.899211009412168,0,0,1,759.629192128264,0.36850710845408463,759.68
1789568160,759.66,759.72,759.4,759.541,-51.80665886729952,-15.857796887639122,0,0,1,759.615624108531,0.36504231499308215,759.541
1789568280,759.55,759.59,759.235,759.28,-58.031464738710184,-17.993128162682563,0,0,1,759.5639896302955,0.36432500677929186,759.28
1789568400,759.28,759.33,759.2,759.24,-63.12359855403252,-20.29099105536512,0,0,1,759.5141450717886,0.3475875062950564,759.24
1789568520,759.2,759.22,758.94,759.095,-68.56163382676667,-23.053252811872653,0,0,1,759.4496612145904,0.34418839870254914,759.095
1789568640,759.09,759.09,758.9,758.93,-74.49265394150405,-26.36607131843811,0,0,0,759.3697133354226,0.3335320845095135,758.93
1789568760,758.92,759.015,758.76,758.85,-79.89943057588815,-29.731901926848426,0,0,0,759.2897574376652,0.3279226499016908,758.85
1789568880,758.83,759.01,758.81,759,-81.09254253856946,-31.803727287060905,0,0,0,759.2451793703322,0.318785317765859,759
1789569000,758.98,759.14,758.88,759,-81.98737651058045,-33.25493147866068,0,0,0,759.2074594672041,0.3145863664968684,759
1789569120,759.001,759.22,758.8,759.165,-79.0050751362469,-33.564129692050074,0,0,0,759.2009272414804,0.32211591174709725,759.165
1789569240,759.18,759.25,759.06,759.13,-75.79501332722596,-33.74288890607767,0,0,0,759.1900153581757,0.3126790609080228,759.13
1789569360,759.14,759.37,758.92,759.341,-68.50807817723738,-32.878549536026426,0,0,0,759.2132437646103,0.3224876994145958,759.341
1789569480,759.35,759.5,759.29,759.4,-62.399240451109904,-31.54260068843874,0,0,0,759.2419754931318,0.3144528637421273,759.4
1789569600,759.36,759.71,759.33,759.6,-55.63579397469559,-29.282047060571884,0,0,0,759.2970561864961,0.3191348020462607,759.6
1789569720,759.605,759.84,759.51,759.82,-45.272300026475975,-25.777622536989078,0,0,0,759.3775090808813,0.31991088761438785,759.82
1789569840,759.81,759.95,759.725,759.83,-35.76935107027714,-22.294071208502128,0,0,0,759.447123068438,0.3131315384990761,759.83
1789569960,759.86,759.95,759.76,759.81,-29.10039206072757,-19.450840244821922,0,0,0,759.5029502886783,0.30433642860628884,759.81
1789570080,759.85,759.87,759.61,759.61,-28.885597611584636,-18.24040751470503,0,0,0,759.5194194750355,0.3011695408486962,759.61
1789570200,759.64,759.75,759.62,759.66,-27.532415975724394,-17.335206884547027,0,0,0,759.541047248107,0.2896574307880741,759.66
1789570320,759.68,759.88,759.59,759.78,-23.758394983402976,-15.989575575601013,0,0,0,759.5778092099367,0.2896819000174948,759.78
1789570440,759.8,759.81,759.68,759.78,-20.9654813086339,-14.720543486808825,0,0,0,759.6089154853311,0.27827605001624484,759.78
1789570560,759.78,759.88,759.75,759.81,-18.143363994081685,-13.490385255058436,0,0,0,759.6398515645109,0.2676849035865127,759.81
1789570680,759.83,760.25,759.74,760.19,-14.332355210325701,-10.9344481546111,0,0,0,759.7244897853553,0.284993124758904,760.19
1789570800,760.215,760.61,760.215,760.44,-13.87559664423043,-8.473055853730749,0,0,0,759.8345682799161,0.2946364729904079,760.44
1789570920,760.45,760.47,760.16,760.45,-13.281570793983565,-6.445531802888869,0,0,0,759.929250083006,0.29573386777681154,760.45
1789571040,760.46,760.6,760.37,760.43,-13.338965257652099,-4.864395489696921,0,0,0,760.0062885317743,0.2910385915070406,760.43
1789571160,760.43,761.01,760.27,760.76,-14.441922245922312,-3.658378829782781,0,0,0,760.1222441422706,0.32310726354225267,760.76
1789571280,760.72,761.03,760.65,760.91,-12.724153641193073,-2.747144859840449,0,0,0,760.243437351152,0.32717103043209145,760.91
1789571400,760.9,760.98,760.62,760.64,-19.69109729367494,-2.43521850218716,0,0,0,760.3044469894363,0.32951595682980017,760.64
1789571520,760.63,760.71,760.5,760.7,-23.032939067435528,-2.0677334177132494,0,0,0,760.3653012987538,0.3209791027705314,760.7
1789571640,760.7,760.78,760.48,760.53,-28.540107144178513,-2.362474521627127,0,0,0,760.390639560484,0.31948059542977586,760.53
1789571760,760.54,760.54,760.37,760.48,-33.09702348609555,-2.9199570869839544,0,0,0,760.4043873204096,0.3088034100419318,760.48
1789571880,760.47,760.64,760.37,760.61,-35.51500553958269,-3.3065057167990224,0,0,0,760.4360200403465,0.30603173789607824,760.61
1789572000,760.6,760.62,760.4,760.43,-39.9891953311581,-4.550980417055606,0,0,0,760.4350938802933,0.299886613760646,760.43
1789572120,760.42,760.55,760.42,760.45,-43.860317550999376,-5.731305305218542,0,0,0,760.4373871294789,0.28775185563488526,760.45
1789572240,760.465,760.8,760.45,760.8,-38.03212935236947,-5.06827232436554,0,0,0,760.4931737249436,0.2921981516609584,760.8
1789572360,760.81,760.83,760.52,760.55,-40.078361559198356,-5.171532420126112,0,0,0,760.5019162287984,0.29346971225660845,760.55
1789572480,760.56,760.57,760.3,760.35,-45.55877116939849,-6.412379428269473,0,0,0,760.478544501291,0.29179330423828603,760.35
1789572600,760.37,760.46,760.13,760.21,-51.41907837704849,-8.485337401271313,0,0,0,760.4372299626309,0.29452235393555426,760.21
1789572720,760.17,760.17,760.02,760.03,-58.06430878278688,-11.498890317770305,0,0,0,760.3745791991493,0.28705647151159003,760.03
1789572840,760.07,760.26,760.04,760.25,-59.42095885981615,-13.161775075612447,0,0,0,760.355413168511,0.28298100926076347,760.25
1789572960,760.26,760.36,760.18,760.23,-61.75599398629884,-14.373509144480987,0,0,0,760.3361188348939,0.2756252228849992,760.23
1789573080,760.255,760.56,760.24,760.39,-59.6510335446922,-14.29600638967361,0,0,0,760.3444082449103,0.2795091355360655,760.39
1789573200,760.4,760.56,760.39,760.395,-62.19462079308214,-14.133357202837889,0,0,0,760.3521915918471,0.2716870544263436,760.395
1789573320,760.42,760.54,760.34,760.49,-60.17224129930343,-13.430471510298199,0,0,0,760.3733928854091,0.2665665505387428,760.49
1789573440,760.5,760.61,760.47,760.57,-53.327200776456465,-12.2488150367306,0,0,0,760.4036401338077,0.2575260826431173,760.57
1789573560,760.59,761.67,760.53,761.2,-45.1226733096142,-10.598485283861521,0,0,0,760.5261570362989,0.32055993388289367,761.2
1789573680,761.19,761.21,760.93,761.01,-43.00994579602074,-9.926404709142327,0,0,0,760.6005944153299,0.31766279574840744,761.01
1789573800,761.07,761.1,760.8,760.83,-45.98596788585353,-10.40935823243514,0,0,0,760.6358875822021,0.31640116748066893,760.83
1789573920,760.829,761.04,760.68,760.89,-46.82318945675923,-10.801334087082259,0,0,0,760.6749818003249,0.3195153698034793,760.89
1789574040,760.9,760.965,760.65,760.82,-49.07836646415222,-11.399135823716682,0,0,0,760.6972922925826,0.31919284338894893,760.82
1789574160,760.84,760.85,760.66,760.75,-52.397010048913316,-12.266685189517874,0,0,0,760.7054011706468,0.309964783146885,760.75
1789574280,760.78,760.86,760.65,760.68,-57.097757536685236,-13.36926179763896,0,0,0,760.7014932982396,0.3028244414935387,760.68
1789574400,760.7,760.74,760.5,760.52,-62.368772697968396,-15.176985864867621,0,0,0,760.6735712523566,0.29833698138685805,760.52
1789574520,760.53,760.58,760.35,760.37,-67.95839770529417,-17.572483194401688,0,0,0,760.6268679827633,0.2934557684306552,760.37
1789574640,760.375,760.43,760.33,760.37,-72.15061646078851,-19.855549184993414,0,0,0,760.587349831569,0.27963749925703046,760.37
1789574760,760.37,760.45,760.32,760.33,-75.73114416377251,-21.92295163245583,0,0,0,760.5477575497891,0.2689491064529565,760.33
1789574880,760.33,760.51,760.29,760.48,-74.9051763046472,-22.910803782718745,0,0,0,760.53733331136,0.2654527417063187,760.48
1789575000,760.49,760.52,760.295,760.32,-77.90615495575733,-24.29007250413633,0,0,0,760.5038974173046,0.262563260155869,760.32
1789575120,760.3,760.37,760.17,760.37,-78.79748091026443,-25.334636588405722,0,0,0,760.4832978146424,0.25809445585902446,760.37
1789575240,760.33,760.46,760.27,760.46,-77.02653604057002,-25.794502256234843,0,0,0,760.4797135354667,0.2532305661548123,760.46
1789575360,760.47,760.47,760.29,760.43,-79.64990203042763,-26.347976098722956,0,0,0,760.472065299241,0.2479998114294731,760.43
1789575480,760.45,760.45,760.32,760.34,-82.69742652281985,-27.30183618141414,0,0,0,760.4517475608963,0.2395712534702247,760.34
1789575600,760.32,760.32,760.03,760.06,-86.69380159943226,-29.41395677818844,0,0,0,760.3914787053737,0.24460187822235574,760.06
1789575720,760.06,760.09,759.94,760.07,-87.14003365360955,-31.435369326651852,0,0,0,760.3420204430086,0.23784460120647158,760.07
1789575840,760.06,760.1,759.95,760.06,-87.73408281981135,-33.161964537595594,0,0,0,760.2986326825456,0.23156998683457913,760.06
1789575960,760.06,760.1,759.95,759.95,-90.69651587208403,-35.43405860855019,0,0,0,760.244996885231,0.22574355920353614,759.95
1789576080,759.95,760.19,759.89,760.14,-84.51065797177357,-36.40364567326557,0,0,0,760.2288435182724,0.23104759068900274,760.14
1789576200,760.135,760.21,759.95,759.96,-85.89461643409244,-38.11176625021338,0,0,0,760.1874829769997,0.23311561992550192,759.96
1789576320,759.94,759.96,759.68,759.71,-88.40331035659769,-40.96914488790855,0,0,0,760.1140240574613,0.23646450421654366,759.71
1789576440,759.71,759.84,759.68,759.8,-86.28174132418671,-43.08880701430718,0,0,0,760.0657126640057,0.23100275391536781,759.8
